start,end,today,deviceid,general_info/q6_organization,general_info/q7_assessment_code,general_info/assessment_type,general_info/gps,general_info/q2_date_assessment,general_info/q3_province,general_info/q4_district,general_info/q5_market_name_city,s1_full_market_survey/q1_3_market_size,s1_full_market_survey/q1_4_market_appearance,s1_full_market_survey/q1_5_comodities_you_sell,s1_full_market_survey/q1_6_supplies_come_from,s1_full_market_survey/q1_6_1buy_locally,s1_full_market_survey/q1_6_2_another_city,s1_full_market_survey/q1_6_3_imported_directly_neighboring_country,s1_full_market_survey/q1_6_3_imported_directly_neighboring_country/pakistan,s1_full_market_survey/q1_6_3_imported_directly_neighboring_country/iran,s1_full_market_survey/q1_6_3_imported_directly_neighboring_country/kazakistan,s1_full_market_survey/q1_6_3_imported_directly_neighboring_country/tajikistan,s1_full_market_survey/q1_6_3_imported_directly_neighboring_country/uzbekistan,s1_full_market_survey/q1_7_you_your_supplier_face_problem,s1_full_market_survey/q1_7_you_your_supplier_face_problem/no_problem,s1_full_market_survey/q1_7_you_your_supplier_face_problem/higher_transportation_cost,s1_full_market_survey/q1_7_you_your_supplier_face_problem/insecurity_on_roads,s1_full_market_survey/q1_7_you_your_supplier_face_problem/very_high_insecurity_on_roads,s1_full_market_survey/q1_7_you_your_supplier_face_problem/other_transportation_problem,s1_full_market_survey/q1_7_1_you_your_supplier_face_problem_other,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales/no_constraints,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales/comodity_shortage_source_market,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales/prices_at_source_market_exp,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales/no_money_to_buy_stocks,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales/not_enough_storage_space,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales/other,s1_full_market_survey/q1_8_1_if_you_had_to_increase_your_sales_other,s1_full_market_survey/q1_9_shortage_items,s1_full_market_survey/q1_9_1_shortage_items_yes,s1_full_market_survey/q1_10_current_price_wheat_flour,s1_full_market_survey/q1_10_1_current_price_rice,s1_full_market_survey/q1_10_2_current_price_oil,s1_full_market_survey/q1_10_3_current_price_diesel,s1_full_market_survey/q1_11_two_weeks_wheat_flour,s1_full_market_survey/q1_11_1_current_price_rice,s1_full_market_survey/q1_11_2_current_price_oil,s1_full_market_survey/q1_11_3_current_price_diesel,s1_full_market_survey/q1_12_new_stocks_wheat_flour,s1_full_market_survey/q1_12_1_new_stocks_rice,s1_full_market_survey/q1_12_2_new_stocks_oil,s1_full_market_survey/q1_12_3_new_stocks_diesel,s1_full_market_survey/q1_13_your_customers_face_security_constraints,s1_full_market_survey/q1_14_current_unskill_labor_wage,s1_full_market_survey/q1_15_functional_money_transfer_system,s1_full_market_survey/q1_15_1_functional_money_transfer,s1_full_market_survey/q1_15_1_functional_money_transfer/hawaladars,s1_full_market_survey/q1_15_1_functional_money_transfer/mobile_phone_agent,s1_full_market_survey/q1_15_1_functional_money_transfer/banks,s1_full_market_survey/q1_15_1_functional_money_transfer/remitance_agent,s1_full_market_survey/q1_15_1_functional_money_transfer/other,s1_full_market_survey/q1_15_2_functional_money_transfer_other,s1_full_market_survey/q1_16_displaced_people_rent_room,s1_full_market_survey/q1_16_1_why_not,s1_full_market_survey/q1_16_1_why_not/few_rooms_apartments,s1_full_market_survey/q1_16_1_why_not/don't_have_necessary_docs,s1_full_market_survey/q1_16_1_why_not/cant_afford_rent,s1_full_market_survey/q1_17_1_room_cost_min,s1_full_market_survey/q1_17_2_room_cost_max,s1_full_market_survey/q1_18_other_important_info,S2_shortermarketsurvey/q2_3_current_price_wheat_flour,S2_shortermarketsurvey/q2_3_1_current_price_rice,S2_shortermarketsurvey/q2_3_2_current_price_oil,S2_shortermarketsurvey/q2_3_4_current_price_diesel,S2_shortermarketsurvey/q2_4_1_two_weeks_wheat_flour,S2_shortermarketsurvey/q2_4_2_current_price_rice,S2_shortermarketsurvey/q2_4_3_current_price_oil,S2_shortermarketsurvey/q2_4_4_current_price_diesel,S2_shortermarketsurvey/q2_5_1_new_stocks_wheat_flour,S2_shortermarketsurvey/q2_5_2_new_stocks_rice,S2_shortermarketsurvey/q2_5_3_new_stocks_oil,S2_shortermarketsurvey/q2_5_4_new_stocks_diesel,S2_shortermarketsurvey/q2_6_1_room_cost_min,S2_shortermarketsurvey/q2_6_2_room_cost_max,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,_duration,_submitted_by,_xform_id
2017-08-30T13:10:37.898+04:30,2017-08-30T13:13:59.676+04:30,2017-08-30,353620075671154,NRC,A-KDH-009,full_market_survey,,2017-08-30,Kandahar,Kandahar,Kandahar market,large,well_function_busy,food_and_nfi,import,,,pakistan,TRUE,FALSE,FALSE,FALSE,FALSE,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,27,80,65,52,30,82,72,57,2,2,2,2,no,320,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,900,1200,Nil,,,,,,,,,,,,,,,uuid:fc7a717e-1dbf-4f7c-b545-36a8520ea931,18917265,fc7a717e-1dbf-4f7c-b545-36a8520ea931,2017-08-30 8:45:02,23,,-1,,,201708081957,202,erm_afg_user,227427
2017-09-11T11:15:18.359+04:30,2017-09-11T14:19:34.580+04:30,2017-09-11,357103075035809,NRC,A-kdz-17,short_market_survey,,2017-09-11,Kunduz,Kunduz,Qanatee street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,67,65,50,25,67,65,50,30,30,30,20,0,0,uuid:33bac532-1565-480d-a198-a1efa20dc794,19228758,33bac532-1565-480d-a198-a1efa20dc794,2017-09-11 9:54:07,24,,-1,,,201708081957,11056,erm_afg_user,227427
2017-09-11T13:40:17.995+04:30,2017-09-11T14:19:50.212+04:30,2017-09-11,357103075035809,NRC,A-kdz-17,short_market_survey,,2017-09-11,Kunduz,Kunduz,Qanatee street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,55,66,50,25,55,66,50,40,40,40,40,0,0,uuid:81743219-acda-49ed-984c-a959a235c477,19228759,81743219-acda-49ed-984c-a959a235c477,2017-09-11 9:54:08,25,,-1,,,201708081957,2373,erm_afg_user,227427
2017-09-11T14:02:25.509+04:30,2017-09-11T14:19:02.629+04:30,2017-09-11,357103075035809,NRC,A-kdz-17,short_market_survey,,2017-09-11,Kunduz,Kunduz,Qanatee street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,57,65,50,26,57,65,50,35,35,30,35,0,0,uuid:8016404c-207e-49ef-a564-00a08ed92b34,19228761,8016404c-207e-49ef-a564-00a08ed92b34,2017-09-11 9:54:08,26,,-1,,,201708081957,997,erm_afg_user,227427
2017-09-13T08:39:03.044+04:30,2017-09-13T09:53:00.308+04:30,2017-09-13,353620075667764,NRC,A.SPL007,full_market_survey,,2017-09-13,Sar_e_Pul,Sar_e_Pul,Saripul city,medium,well_function_busy,food_items,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,26,75,80,50,25,72,80,50,3,2,2,1,no,250,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,1000,2500,No,,,,,,,,,,,,,,,uuid:d6877800-30ec-4e1b-a059-54cb0ece6a46,19412014,d6877800-30ec-4e1b-a059-54cb0ece6a46,2017-09-13 5:24:48,27,,-1,,,201708081957,4437,erm_afg_user,227427
2017-09-13T09:26:40.539+04:30,2017-09-13T09:53:48.058+04:30,2017-09-13,353620075667764,NRC,A.SPL007,full_market_survey,,2017-09-13,Sar_e_Pul,Sar_e_Pul,Saripul city,medium,well_function_busy,food_items,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,30,82,85,50,28,80,80,50,2,11,21,1,no,250,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,1500,2500,No,,,,,,,,,,,,,,,uuid:3e674981-d0e7-43da-ae22-70aab0cce226,19412015,3e674981-d0e7-43da-ae22-70aab0cce226,2017-09-13 5:24:50,28,,-1,,,201708081957,1628,erm_afg_user,227427
2017-09-13T09:36:14.708+04:30,2017-09-13T09:54:22.604+04:30,2017-09-13,353620075667764,NRC,A.SPL007,full_market_survey,,2017-09-13,Sar_e_Pul,Sar_e_Pul,Saripul city,medium,well_function_busy,food_items,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,27,75,80,50,25,70,72,50,2,2,2,1,no,250,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,1000,3000,No,,,,,,,,,,,,,,,uuid:ff656a71-98d7-432d-a9a1-c26ecfadac6f,19412016,ff656a71-98d7-432d-a9a1-c26ecfadac6f,2017-09-13 5:24:52,29,,-1,,,201708081957,1088,erm_afg_user,227427
2017-09-12T15:33:20.242+04:30,2017-09-17T10:44:11.106+04:30,2017-09-12,353620075696300,NRC,A-KDH-010,full_market_survey,,2017-09-12,Kandahar,Zheray,zharey Bazar,medium,moderate_function,food_and_nfi,another_city_afghanistan,,Kandahar,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,20,90,65,51,22,91,66,53,3,3,3,1,no,300,no,,,,,,,,yes,,,,,0,0,nil,,,,,,,,,,,,,,,uuid:41bb8012-9f75-4ee5-ae86-fd29cfb885f8,19561422,41bb8012-9f75-4ee5-ae86-fd29cfb885f8,2017-09-17 6:16:00,30,,-1,,,201708081957,414651,erm_afg_user,227427
2017-09-17T10:46:37.674+04:30,2017-09-17T11:07:16.097+04:30,2017-09-17,353620075696300,NRC,A-KDH-010,full_market_survey,,2017-09-17,Kandahar,Zheray,zharey Bazar,medium,moderate_function,food_and_nfi,another_city_afghanistan,,Kandahar,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,20,90,65,51,22,92,66,53,3,2,1,2,no,250,no,,,,,,,,yes,,,,,0,0,nill,,,,,,,,,,,,,,,uuid:be8c89d9-ee75-4a57-8c05-1f5a0662c0af,19561717,be8c89d9-ee75-4a57-8c05-1f5a0662c0af,2017-09-17 6:37:43,31,,-1,,,201708081957,1239,erm_afg_user,227427
2017-09-17T11:02:10.271+04:30,2017-09-17T11:07:03.900+04:30,2017-09-17,353620075696300,NRC,A-KDH-010,full_market_survey,,2017-09-17,Kandahar,Zheray,zharey Bazar,medium,moderate_function,food_and_nfi,another_city_afghanistan,,Kandahar,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,don't_know,,21,89,65,52,22,91,67,53,3,3,3,3,no,250,no,,,,,,,,yes,,,,,0,0,nill,,,,,,,,,,,,,,,uuid:28073597-2feb-435d-a761-62b2187218da,19561718,28073597-2feb-435d-a761-62b2187218da,2017-09-17 6:37:46,32,,-1,,,201708081957,293,erm_afg_user,227427
2017-09-21T08:51:33.605+04:30,2017-09-21T09:05:11.698+04:30,2017-09-21,353620075610640,NRC,A_KDZ_18,short_market_survey,,2017-09-21,Kunduz,Kunduz,Qanati street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,67,66,50,25,67,66,50,30,30,30,20,0,0,uuid:bd3f25e0-7bc3-4add-9a90-58df3dde7a51,19699591,bd3f25e0-7bc3-4add-9a90-58df3dde7a51,2017-09-21 4:48:14,33,,-1,,,201708081957,818,erm_afg_user,227427
2017-09-21T09:11:54.375+04:30,2017-09-21T09:14:51.344+04:30,2017-09-21,353620075610640,NRC,A_KDZ_18,short_market_survey,,2017-09-21,Kunduz,Kunduz,Qanati street ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,57,66,50,26,57,66,50,40,30,40,0,0,0,uuid:c133ff74-07fe-4d83-8762-e342aec3e94a,19699593,c133ff74-07fe-4d83-8762-e342aec3e94a,2017-09-21 4:48:16,34,,-1,,,201708081957,177,erm_afg_user,227427
2017-09-21T09:15:22.865+04:30,2017-09-21T09:17:44.385+04:30,2017-09-21,353620075610640,NRC,A_KDZ_18,short_market_survey,,2017-09-21,Kunduz,Kunduz,Qanati street ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,57,65,50,26,57,65,50,35,35,35,35,0,0,uuid:eab93ce9-912c-466f-9132-68f7b716faa4,19699595,eab93ce9-912c-466f-9132-68f7b716faa4,2017-09-21 4:48:19,35,,-1,,,201708081957,142,erm_afg_user,227427
2017-09-21T10:36:31.038+04:30,2017-09-21T10:52:25.476+04:30,2017-09-21,358310065117237,NRC,A-Hrt08,short_market_survey,,2017-09-21,Hirat,Hirat,Darb Khosh ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,77,80,43,28,74,82,50,20,5,6,0,2500,7000,uuid:e721d043-4d28-4da0-a5a6-44e5748eb5bd,19702520,e721d043-4d28-4da0-a5a6-44e5748eb5bd,2017-09-21 6:34:23,36,,-1,,,201708060558,954,erm_afg_user,227427
2017-09-21T10:52:30.148+04:30,2017-09-21T10:55:28.861+04:30,2017-09-21,358310065117237,NRC,A-Hrt08,short_market_survey,,2017-09-21,Hirat,Hirat,Jada Eidgah ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,73,82,43,26,72,81,50,20,10,10,0,2500,5000,uuid:756ad0e6-aaa3-4bf7-ae18-50f6c4999988,19702553,756ad0e6-aaa3-4bf7-ae18-50f6c4999988,2017-09-21 6:35:11,37,,-1,,,201708060558,178,erm_afg_user,227427
2017-09-21T10:56:17.502+04:30,2017-09-21T11:00:03.999+04:30,2017-09-21,358310065117237,NRC,A-Hrt08,short_market_survey,,2017-09-21,Hirat,Hirat,Jade Eidgah ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,72,83,43,28,70,82,50,25,15,10,0,2000,4500,uuid:5ebf79bb-f0bf-4f87-9519-30c239ea1893,19702556,5ebf79bb-f0bf-4f87-9519-30c239ea1893,2017-09-21 6:35:12,38,,-1,,,201708060558,226,erm_afg_user,227427
2017-09-27T14:53:08.925+04:30,2017-09-27T15:16:15.105+04:30,2017-09-27,358996071541657,ACF,AC303,full_market_survey,,2017-09-27,Daykundi,Nili,Shahrak Nili,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Kabul,,,,,,,higher_transportation_cost,FALSE,TRUE,FALSE,FALSE,FALSE,,comodity_shortage_source_market,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,no,,28,70,85,48,28,70,85,50,7,7,7,7,no,350,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,2000,7000,,,,,,,,,,,,,,,,uuid:9a9af569-3a2d-4444-912e-b64f755dfdf7,19948120,9a9af569-3a2d-4444-912e-b64f755dfdf7,2017-09-27 11:38:20,39,,-1,,,201708060558,1387,erm_afg_user,227427
2017-09-27T15:05:47.226+04:30,2017-09-27T15:09:10.044+04:30,2017-09-27,358996071541657,ACF,AC303,short_market_survey,,2017-09-27,Daykundi,Nili,Shahrak Nili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,70,85,48,28,70,85,50,7,7,7,7,8000,12000,uuid:cb064529-527c-4a51-adfb-66ab9d431e92,19948121,cb064529-527c-4a51-adfb-66ab9d431e92,2017-09-27 11:38:28,40,,-1,,,201708060558,203,erm_afg_user,227427
2017-09-27T15:09:17.772+04:30,2017-09-27T15:15:54.181+04:30,2017-09-27,358996071541657,ACF,AC303,full_market_survey,,2017-09-27,Daykundi,Nili,Bazar Kohna Nili,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Kabul,,,,,,,higher_transportation_cost insecurity_on_roads,FALSE,TRUE,TRUE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,29,70,85,49,29,70,85,50,20,20,20,15,no,300,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,2000,8000,,,,,,,,,,,,,,,,uuid:23ebc5e2-5b0c-4785-9c00-fa90d4203450,19948122,23ebc5e2-5b0c-4785-9c00-fa90d4203450,2017-09-27 11:38:22,41,,-1,,,201708060558,397,erm_afg_user,227427
2017-09-27T15:16:58.958+04:30,2017-09-27T15:19:41.659+04:30,2017-09-27,358996071541657,ACF,AC303,short_market_survey,,2017-09-27,Daykundi,Nili,Bazar Kohna Nili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,70,85,49,29,70,85,50,20,20,20,15,6000,7000,uuid:cb2e0ed9-c5ba-45ba-965d-85d48e6296a8,19948124,cb2e0ed9-c5ba-45ba-965d-85d48e6296a8,2017-09-27 11:38:31,42,,-1,,,201708060558,163,erm_afg_user,227427
2017-09-27T15:20:00.118+04:30,2017-09-27T15:25:21.767+04:30,2017-09-27,358996071541657,ACF,AC303,full_market_survey,,2017-09-27,Daykundi,Nili,Bazar Kohna Nili,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Kabul,,,,,,,higher_transportation_cost,FALSE,TRUE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,30,80,85,45,30,80,85,50,7,7,7,7,no,400,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,3000,7000,,,,,,,,,,,,,,,,uuid:29533d94-0118-4bfd-b2c3-92eae9e4d85c,19948125,29533d94-0118-4bfd-b2c3-92eae9e4d85c,2017-09-27 11:38:32,43,,-1,,,201708060558,321,erm_afg_user,227427
2017-09-27T15:25:29.180+04:30,2017-09-27T15:28:30.452+04:30,2017-09-27,358996071541657,ACF,AC303,short_market_survey,,2017-09-27,Daykundi,Nili,Bazar Kohna Nili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,80,85,45,30,80,85,50,7,7,7,7,6000,10000,uuid:e85e7733-9341-47f5-9f5e-0b027133295f,19948127,e85e7733-9341-47f5-9f5e-0b027133295f,2017-09-27 11:38:26,44,,-1,,,201708060558,181,erm_afg_user,227427
2017-10-02T13:53:20.913+04:30,2017-10-02T13:59:50.389+04:30,2017-10-02,353620075667814,NRC,A-KDZ-019,short_market_survey,,2017-10-02,Kunduz,Kunduz,qanati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,58,66,50,26,58,66,50,30,40,30,30,0,0,uuid:9c0ba686-77ab-4185-a6f9-8140cc1b5e28,20152288,9c0ba686-77ab-4185-a6f9-8140cc1b5e28,2017-10-02 9:45:55,45,,-1,,,201708081957,390,erm_afg_user,227427
2017-10-02T14:00:51.080+04:30,2017-10-02T14:15:00.977+04:30,2017-10-02,353620075667814,NRC,A-KDZ-019,short_market_survey,,2017-10-02,Kunduz,Kunduz,qanati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,58,65,50,26,57,66,50,30,30,30,30,0,0,uuid:bef07b31-fc66-45d9-9735-d231a56d55be,20152290,bef07b31-fc66-45d9-9735-d231a56d55be,2017-10-02 9:45:57,46,,-1,,,201708081957,849,erm_afg_user,227427
2017-10-03T08:58:10.150+04:30,2017-10-03T09:03:49.344+04:30,2017-10-03,353620075865863,NRC,A-MZR06,short_market_survey,,2017-10-03,Balkh,Mazar_e_Sharif,Mandawe zerahat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,50,72,50,24,52,75,50,2,3,7,7,3000,15000,uuid:e720370a-28ad-444d-9145-53bf1f6ca751,20185536,e720370a-28ad-444d-9145-53bf1f6ca751,2017-10-03 5:34:37,47,,-1,,,201708081957,339,erm_afg_user,227427
2017-10-03T09:06:40.573+04:30,2017-10-03T09:09:42.470+04:30,2017-10-03,353620075865863,NRC,A-MZR06,short_market_survey,,2017-10-03,Balkh,Mazar_e_Sharif,Mandawe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,50,65,50,22,50,65,50,7,5,7,7,4000,18000,uuid:2bfa9646-bda8-4a21-8e72-1fb66f67c438,20185538,2bfa9646-bda8-4a21-8e72-1fb66f67c438,2017-10-03 5:35:01,48,,-1,,,201708081957,182,erm_afg_user,227427
2017-10-03T09:10:41.933+04:30,2017-10-03T09:14:43.011+04:30,2017-10-03,353620075865863,NRC,A-MZR06,short_market_survey,,2017-10-03,Balkh,Mazar_e_Sharif,Mandawe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,50,74,50,23,50,74,50,3,4,7,7,3000,14000,uuid:1ff3edec-b3c7-411c-8a74-67d7ab49531b,20185540,1ff3edec-b3c7-411c-8a74-67d7ab49531b,2017-10-03 5:34:38,49,,-1,,,201708081957,242,erm_afg_user,227427
2017-10-11T09:42:16.893+04:30,2017-10-11T12:12:42.024+04:30,2017-10-11,358310065117237,NRC,A-HRT-009,full_market_survey,,2017-08-11,Hirat,Hirat,Darb Malik,large,well_function_busy,food_and_nfi,import,,,iran,FALSE,TRUE,FALSE,FALSE,FALSE,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,23,50,65,45,25,52,64,50,2,2,2,2,no,300,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,2500,10000,0,,,,,,,,,,,,,,,uuid:36c95115-29a4-4619-b1de-b06fa28eb569,20583741,36c95115-29a4-4619-b1de-b06fa28eb569,2017-10-11 7:42:56,50,,-1,,,201708060558,9026,erm_afg_user,227427
2017-10-11T12:12:53.098+04:30,2017-10-11T12:18:40.905+04:30,2017-10-11,358310065117237,NRC,A-HRT-009,full_market_survey,,2017-10-11,Hirat,Hirat,Darb Malek,large,well_function_busy,food_and_nfi,import,,,pakistan iran,TRUE,TRUE,FALSE,FALSE,FALSE,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,22,50,64,45,26,55,64,50,3,3,3,3,no,300,yes,hawaladars mobile_phone_agent banks remitance_agent,TRUE,TRUE,TRUE,TRUE,FALSE,,yes,,,,,2500,6000,0,,,,,,,,,,,,,,,uuid:751b9c34-651a-4242-ac8f-d897b82cd3e0,20583997,751b9c34-651a-4242-ac8f-d897b82cd3e0,2017-10-11 7:49:48,51,,-1,,,201708060558,347,erm_afg_user,227427
2017-10-11T12:18:47.603+04:30,2017-10-11T12:25:23.818+04:30,2017-10-11,358310065117237,NRC,A-HRT-009,full_market_survey,,2017-10-11,Hirat,Hirat,Jada Godam,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Hirat,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,22,50,64,45,24,50,64,50,2,2,2,1,yes,300,yes,hawaladars mobile_phone_agent banks remitance_agent,TRUE,TRUE,TRUE,TRUE,FALSE,,yes,,,,,2500,8000,0,,,,,,,,,,,,,,,uuid:eac18a28-5176-402d-8ace-5de9d1989fb9,20584230,eac18a28-5176-402d-8ace-5de9d1989fb9,2017-10-11 7:56:25,52,,-1,,,201708060558,396,erm_afg_user,227427
2017-10-11T13:08:17.426+04:30,2017-10-11T13:29:07.554+04:30,2017-10-11,353620075667764,NRC,MA-SPL-008,full_market_survey,,2017-10-11,Sar_e_Pul,Sar_e_Pul,Saripul city ,medium,well_function_busy,food_items,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,27,75,80,50,26,75,80,50,7,7,2,2,no,300,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,1000,3000,No,,,,,,,,,,,,,,,uuid:fbace162-e16b-4516-9f48-1a30f10919aa,20588265,fbace162-e16b-4516-9f48-1a30f10919aa,2017-10-11 9:16:20,53,,-1,,,201708081957,1250,erm_afg_user,227427
2017-10-11T13:29:13.119+04:30,2017-10-11T13:34:55.577+04:30,2017-10-11,353620075667764,NRC,MA-SPL-008,full_market_survey,,2017-10-11,Sar_e_Pul,Sar_e_Pul,Saripul city ,medium,well_function_busy,food_items,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,28,77,80,50,27,75,80,50,6,6,2,2,no,300,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,1000,3500,No,,,,,,,,,,,,,,,uuid:d576422e-79b9-4916-8ac5-7a2c42fb428d,20588530,d576422e-79b9-4916-8ac5-7a2c42fb428d,2017-10-11 9:20:55,54,,-1,,,201708081957,342,erm_afg_user,227427
2017-10-11T13:35:03.871+04:30,2017-10-11T13:39:34.398+04:30,2017-10-11,353620075667764,NRC,MA-SPL-008,full_market_survey,,2017-10-11,Sar_e_Pul,Sar_e_Pul,Saripul city,medium,well_function_busy,food_items,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,30,80,85,50,30,82,85,50,6,6,2,2,no,250,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,1500,3000,No,,,,,,,,,,,,,,,uuid:9ea960d0-e708-40e1-a7b0-152fd92775ea,20588576,9ea960d0-e708-40e1-a7b0-152fd92775ea,2017-10-11 9:22:27,55,,-1,,,201708081957,271,erm_afg_user,227427
